identif_mask,modelo,score,restritivo,positivo,msg,anomesdia
3137,YWZ,742000,742,0,,20210430
3138,YWZ,1001,1,1,,20210430
3139,YWZ,772000,772,0,,20210430
3140,YWZ,711000,711,0,,20210430
3141,YWZ,3003,3,3,,20210430
3142,YWZ,3003,3,3,,20210430
3143,YWZ,3003,3,3,,20210430
3144,YWZ,657605,657,605,,20210430
3145,YWZ,3003,3,3,,20210430
3146,YWZ,815924,815,924,,20210430
3147,YWZ,3003,3,3,,20210430
3148,YWZ,405430,405,430,,20210430
3149,YWZ,3003,3,3,,20210430
3150,YWZ,742000,742,0,,20210430
3151,YWZ,742000,742,0,,20210430
3152,YWZ,3003,3,3,,20210430
3153,YWZ,3003,3,3,,20210430
3154,YWZ,1001,1,1,,20210430
3155,YWZ,742924,742,924,,20210430
3156,YWZ,3003,3,3,,20210430
3157,YWZ,852862,852,862,,20210430
3158,YWZ,3003,3,3,,20210430
3159,YWZ,654770,654,770,,20210430
3160,YWZ,3003,3,3,,20210430
3161,YWZ,744862,744,862,,20210430
3162,YWZ,715885,715,885,,20210430
3163,YWZ,1001,1,1,,20210430
3164,YWZ,834862,834,862,,20210430
3165,YWZ,862924,862,924,,20210430
3166,YWZ,721000,721,0,,20210430
3167,YWZ,658000,658,0,,20210430
3168,YWZ,3003,3,3,,20210430
3169,YWZ,3003,3,3,,20210430
3170,YWZ,760769,760,769,,20210430
3171,YWZ,648924,648,924,,20210430
3172,YWZ,827000,827,0,,20210430
3173,YWZ,778713,778,713,,20210430
3174,YWZ,649560,649,560,,20210430
3175,YWZ,3003,3,3,,20210430
3176,YWZ,742000,742,0,,20210430
3177,YWZ,867793,867,793,,20210430
3178,YWZ,742000,742,0,,20210430
3179,YWZ,3003,3,3,,20210430
3180,YWZ,770807,770,807,,20210430
3181,YWZ,884862,884,862,,20210430
3182,YWZ,619000,619,0,,20210430
3183,YWZ,3003,3,3,,20210430
3184,YWZ,3003,3,3,,20210430
3185,YWZ,3003,3,3,,20210430
3186,YWZ,742000,742,0,,20210430
3187,YWZ,1001,1,1,,20210430
3188,YWZ,660862,660,862,,20210430
3189,YWZ,3003,3,3,,20210430
3190,YWZ,742000,742,0,,20210430
3191,YWZ,742000,742,0,,20210430
3192,YWZ,1001,1,1,,20210430
3193,YWZ,742554,742,554,,20210430
3194,YWZ,742000,742,0,,20210430
3195,YWZ,3003,3,3,,20210430
3196,YWZ,842862,842,862,,20210430
3197,YWZ,414000,414,0,,20210430
3198,YWZ,3003,3,3,,20210430
3199,YWZ,3003,3,3,,20210430
3200,YWZ,618862,618,862,,20210430
3201,YWZ,3003,3,3,,20210430
3202,YWZ,581862,581,862,,20210430
3203,YWZ,899791,899,791,,20210430
3204,YWZ,1001,1,1,,20210430
3205,YWZ,742000,742,0,,20210430
3206,YWZ,742000,742,0,,20210430
3207,YWZ,3003,3,3,,20210430
3208,YWZ,3003,3,3,,20210430
3209,YWZ,856862,856,862,,20210430
3210,YWZ,742000,742,0,,20210430
3211,YWZ,901862,901,862,,20210430
3212,YWZ,742000,742,0,,20210430
3213,YWZ,3003,3,3,,20210430
3214,YWZ,767000,767,0,,20210430
3215,YWZ,3003,3,3,,20210430
3216,YWZ,638510,638,510,,20210430
3217,YWZ,804000,804,0,,20210430
3218,YWZ,742000,742,0,,20210430
3219,YWZ,814736,814,736,,20210430
3220,YWZ,529000,529,0,,20210430
3221,YWZ,3003,3,3,,20210430
3222,YWZ,3003,3,3,,20210430
3223,YWZ,801720,801,720,,20210430
3224,YWZ,3003,3,3,,20210430
3225,YWZ,803924,803,924,,20210430
3226,YWZ,3003,3,3,,20210430
3227,YWZ,3003,3,3,,20210430
3228,YWZ,3003,3,3,,20210430
3229,YWZ,402462,402,462,,20210430
3230,YWZ,3003,3,3,,20210430
3231,YWZ,3003,3,3,,20210430
3232,YWZ,3003,3,3,,20210430
3233,YWZ,742000,742,0,,20210430
3234,YWZ,841747,841,747,,20210430
3235,YWZ,598000,598,0,,20210430
3236,YWZ,742000,742,0,,20210430
3237,YWZ,3003,3,3,,20210430
3238,YWZ,742000,742,0,,20210430
3239,YWZ,3003,3,3,,20210430
3240,YWZ,3003,3,3,,20210430
3241,YWZ,660000,660,0,,20210430
3242,YWZ,742000,742,0,,20210430
3243,YWZ,901000,901,0,,20210430
3244,YWZ,3003,3,3,,20210430
3245,YWZ,3003,3,3,,20210430
3246,YWZ,756791,756,791,,20210430
3247,YWZ,742000,742,0,,20210430
3248,YWZ,603862,603,862,,20210430
3249,YWZ,610000,610,0,,20210430
3250,YWZ,862924,862,924,,20210430
3251,YWZ,732862,732,862,,20210430
3252,YWZ,3003,3,3,,20210430
3253,YWZ,821560,821,560,,20210430
3254,YWZ,3003,3,3,,20210430
3255,YWZ,742000,742,0,,20210430
3256,YWZ,574924,574,924,,20210430
3257,YWZ,742684,742,684,,20210430
3258,YWZ,834851,834,851,,20210430
3259,YWZ,3003,3,3,,20210430
3260,YWZ,3003,3,3,,20210430
3261,YWZ,665683,665,683,,20210430
3262,YWZ,749741,749,741,,20210430
3263,YWZ,720508,720,508,,20210430
3264,YWZ,742000,742,0,,20210430
3265,YWZ,742000,742,0,,20210430
3266,YWZ,742862,742,862,,20210430
3267,YWZ,785000,785,0,,20210430
3268,YWZ,772862,772,862,,20210430
3269,YWZ,834924,834,924,,20210430
3270,YWZ,729000,729,0,,20210430
3271,YWZ,775720,775,720,,20210430
3272,YWZ,742000,742,0,,20210430
3273,YWZ,764000,764,0,,20210430
3274,YWZ,3003,3,3,,20210430
3275,YWZ,3003,3,3,,20210430
3276,YWZ,715769,715,769,,20210430
3277,YWZ,818554,818,554,,20210430
3278,YWZ,684000,684,0,,20210430
3279,YWZ,3003,3,3,,20210430
3280,YWZ,3003,3,3,,20210430
3281,YWZ,3003,3,3,,20210430
3282,YWZ,903737,903,737,,20210430
3283,YWZ,3003,3,3,,20210430
3284,YWZ,617764,617,764,,20210430
3285,YWZ,795862,795,862,,20210430
3286,YWZ,701000,701,0,,20210430
3287,YWZ,808924,808,924,,20210430
3288,YWZ,746713,746,713,,20210430
3289,YWZ,838000,838,0,,20210430
3290,YWZ,653000,653,0,,20210430
3291,YWZ,3003,3,3,,20210430
3292,YWZ,742000,742,0,,20210430
3293,YWZ,1001,1,1,,20210430
3294,YWZ,766554,766,554,,20210430
3295,YWZ,3003,3,3,,20210430
3296,YWZ,651000,651,0,,20210430
3297,YWZ,652851,652,851,,20210430
3298,YWZ,455728,455,728,,20210430
3299,YWZ,3003,3,3,,20210430
3300,YWZ,639862,639,862,,20210430
3301,YWZ,785862,785,862,,20210430
3302,YWZ,769719,769,719,,20210430
3303,YWZ,586769,586,769,,20210430
3304,YWZ,679862,679,862,,20210430
3305,YWZ,900000,900,0,,20210430
3306,YWZ,726862,726,862,,20210430
3307,YWZ,3003,3,3,,20210430
3308,YWZ,3003,3,3,,20210430
3309,YWZ,742000,742,0,,20210430
3310,YWZ,742000,742,0,,20210430
3311,YWZ,742000,742,0,,20210430
3312,YWZ,687000,687,0,,20210430
3313,YWZ,3003,3,3,,20210430
3314,YWZ,776000,776,0,,20210430
3315,YWZ,679000,679,0,,20210430
3316,YWZ,3003,3,3,,20210430
3317,YWZ,627606,627,606,,20210430
3318,YWZ,742000,742,0,,20210430
3319,YWZ,747814,747,814,,20210430
3320,YWZ,3003,3,3,,20210430
3321,YWZ,841924,841,924,,20210430
3322,YWZ,855672,855,672,,20210430
3323,YWZ,3003,3,3,,20210430
3324,YWZ,842862,842,862,,20210430
3325,YWZ,610728,610,728,,20210430
3326,YWZ,3003,3,3,,20210430
3327,YWZ,3003,3,3,,20210430
3328,YWZ,3003,3,3,,20210430
3329,YWZ,1001,1,1,,20210430
3330,YWZ,742862,742,862,,20210430
3331,YWZ,1001,1,1,,20210430
3332,YWZ,3003,3,3,,20210430
3333,YWZ,625000,625,0,,20210430
3334,YWZ,813000,813,0,,20210430
3335,YWZ,816822,816,822,,20210430
3336,YWZ,596000,596,0,,20210430
3337,YWZ,766000,766,0,,20210430
3338,YWZ,828924,828,924,,20210430
3339,YWZ,3003,3,3,,20210430
3340,YWZ,3003,3,3,,20210430
3341,YWZ,3003,3,3,,20210430
3342,YWZ,3003,3,3,,20210430
3343,YWZ,698862,698,862,,20210430
3344,YWZ,742000,742,0,,20210430
3345,YWZ,824924,824,924,,20210430
3346,YWZ,582000,582,0,,20210430
3347,YWZ,3003,3,3,,20210430
3348,YWZ,3003,3,3,,20210430
3349,YWZ,3003,3,3,,20210430
3350,YWZ,599000,599,0,,20210430
3351,YWZ,774594,774,594,,20210430
3352,YWZ,755747,755,747,,20210430
3353,YWZ,694601,694,601,,20210430
3354,YWZ,742000,742,0,,20210430
3355,YWZ,567526,567,526,,20210430
3356,YWZ,3003,3,3,,20210430
3357,YWZ,765683,765,683,,20210430
3358,YWZ,777000,777,0,,20210430
3359,YWZ,3003,3,3,,20210430
3360,YWZ,809000,809,0,,20210430
3361,YWZ,618862,618,862,,20210430
3362,YWZ,618814,618,814,,20210430
3363,YWZ,681000,681,0,,20210430
3364,YWZ,918741,918,741,,20210430
3365,YWZ,751924,751,924,,20210430
3366,YWZ,805769,805,769,,20210430
3367,YWZ,606000,606,0,,20210430
3368,YWZ,742000,742,0,,20210430
3369,YWZ,861924,861,924,,20210430
3370,YWZ,3003,3,3,,20210430
3371,YWZ,780770,780,770,,20210430
3372,YWZ,742713,742,713,,20210430
3373,YWZ,742000,742,0,,20210430
3374,YWZ,856769,856,769,,20210430
3375,YWZ,3003,3,3,,20210430
3376,YWZ,626000,626,0,,20210430
3377,YWZ,704575,704,575,,20210430
3378,YWZ,3003,3,3,,20210430
3379,YWZ,3003,3,3,,20210430
3380,YWZ,749735,749,735,,20210430
3381,YWZ,742000,742,0,,20210430
3382,YWZ,676000,676,0,,20210430
3383,YWZ,578713,578,713,,20210430
3384,YWZ,742000,742,0,,20210430
3385,YWZ,3003,3,3,,20210430
3386,YWZ,3003,3,3,,20210430
3387,YWZ,790000,790,0,,20210430
3388,YWZ,900000,900,0,,20210430
3389,YWZ,785822,785,822,,20210430
3390,YWZ,3003,3,3,,20210430
3391,YWZ,3003,3,3,,20210430
3392,YWZ,742000,742,0,,20210430
3393,YWZ,729862,729,862,,20210430
3394,YWZ,1001,1,1,,20210430
3395,YWZ,843862,843,862,,20210430
3396,YWZ,3003,3,3,,20210430
3397,YWZ,3003,3,3,,20210430
3398,YWZ,3003,3,3,,20210430
3399,YWZ,436677,436,677,,20210430
3400,YWZ,742000,742,0,,20210430
3401,YWZ,854000,854,0,,20210430
3402,YWZ,451507,451,507,,20210430
3403,YWZ,742000,742,0,,20210430
3404,YWZ,889924,889,924,,20210430
3405,YWZ,812862,812,862,,20210430
3406,YWZ,909818,909,818,,20210430
3407,YWZ,3003,3,3,,20210430
3408,YWZ,3003,3,3,,20210430
3409,YWZ,721000,721,0,,20210430
3410,YWZ,3003,3,3,,20210430
3411,YWZ,702000,702,0,,20210430
3412,YWZ,770862,770,862,,20210430
3413,YWZ,899822,899,822,,20210430
3414,YWZ,840721,840,721,,20210430
3415,YWZ,3003,3,3,,20210430
3416,YWZ,746000,746,0,,20210430
3417,YWZ,3003,3,3,,20210430
3418,YWZ,1001,1,1,,20210430
3419,YWZ,3003,3,3,,20210430
3420,YWZ,618000,618,0,,20210430
3421,YWZ,3003,3,3,,20210430
3422,YWZ,3003,3,3,,20210430
3423,YWZ,3003,3,3,,20210430
3424,YWZ,3003,3,3,,20210430
3425,YWZ,816769,816,769,,20210430
3426,YWZ,3003,3,3,,20210430
3427,YWZ,742000,742,0,,20210430
3428,YWZ,545810,545,810,,20210430
3429,YWZ,3003,3,3,,20210430
3430,YWZ,3003,3,3,,20210430
3431,YWZ,785714,785,714,,20210430
3432,YWZ,3003,3,3,,20210430
3433,YWZ,809000,809,0,,20210430
3434,YWZ,448000,448,0,,20210430
3435,YWZ,3003,3,3,,20210430
3436,YWZ,715617,715,617,,20210430
3437,YWZ,670000,670,0,,20210430
3438,YWZ,3003,3,3,,20210430
3439,YWZ,3003,3,3,,20210430
3440,YWZ,3003,3,3,,20210430
3441,YWZ,3003,3,3,,20210430
3442,YWZ,395769,395,769,,20210430
3443,YWZ,644000,644,0,,20210430
3444,YWZ,3003,3,3,,20210430
3445,YWZ,646924,646,924,,20210430
3446,YWZ,874658,874,658,,20210430
3447,YWZ,599601,599,601,,20210430
3448,YWZ,3003,3,3,,20210430
3449,YWZ,680000,680,0,,20210430
3450,YWZ,747743,747,743,,20210430
3451,YWZ,3003,3,3,,20210430
3452,YWZ,3003,3,3,,20210430
3453,YWZ,502628,502,628,,20210430
3454,YWZ,742000,742,0,,20210430
3455,YWZ,3003,3,3,,20210430
3456,YWZ,3003,3,3,,20210430
3457,YWZ,773822,773,822,,20210430
3458,YWZ,608000,608,0,,20210430
3459,YWZ,619000,619,0,,20210430
3460,YWZ,722000,722,0,,20210430
3461,YWZ,545594,545,594,,20210430
3462,YWZ,3003,3,3,,20210430
3463,YWZ,721728,721,728,,20210430
3464,YWZ,772000,772,0,,20210430
3465,YWZ,764713,764,713,,20210430
3466,YWZ,3003,3,3,,20210430
3467,YWZ,711862,711,862,,20210430
3468,YWZ,805766,805,766,,20210430
3469,YWZ,3003,3,3,,20210430
3470,YWZ,772000,772,0,,20210430
3471,YWZ,3003,3,3,,20210430
3472,YWZ,742000,742,0,,20210430
3473,YWZ,640000,640,0,,20210430
3474,YWZ,722862,722,862,,20210430
3475,YWZ,800582,800,582,,20210430
3476,YWZ,778924,778,924,,20210430
3477,YWZ,768501,768,501,,20210430
3478,YWZ,742000,742,0,,20210430
3479,YWZ,808000,808,0,,20210430
3480,YWZ,742000,742,0,,20210430
3481,YWZ,3003,3,3,,20210430
3482,YWZ,785000,785,0,,20210430
3483,YWZ,706594,706,594,,20210430
3484,YWZ,742000,742,0,,20210430
3485,YWZ,876862,876,862,,20210430
3486,YWZ,3003,3,3,,20210430
3487,YWZ,700000,700,0,,20210430
3488,YWZ,528530,528,530,,20210430
3489,YWZ,831721,831,721,,20210430
3490,YWZ,3003,3,3,,20210430
3491,YWZ,916924,916,924,,20210430
3492,YWZ,3003,3,3,,20210430
3493,YWZ,754924,754,924,,20210430
3494,YWZ,1001,1,1,,20210430
3495,YWZ,812728,812,728,,20210430
3496,YWZ,662000,662,0,,20210430
3497,YWZ,675000,675,0,,20210430
3498,YWZ,847862,847,862,,20210430
3499,YWZ,636862,636,862,,20210430
3500,YWZ,817862,817,862,,20210430
3501,YWZ,3003,3,3,,20210430
3502,YWZ,742000,742,0,,20210430
3503,YWZ,3003,3,3,,20210430
3504,YWZ,696000,696,0,,20210430
3505,YWZ,836000,836,0,,20210430
3506,YWZ,3003,3,3,,20210430
3507,YWZ,3003,3,3,,20210430
3508,YWZ,742000,742,0,,20210430
3509,YWZ,678807,678,807,,20210430
3510,YWZ,3003,3,3,,20210430
3511,YWZ,777000,777,0,,20210430
3512,YWZ,3003,3,3,,20210430
3513,YWZ,1001,1,1,,20210430
3514,YWZ,818000,818,0,,20210430
3515,YWZ,611000,611,0,,20210430
3516,YWZ,814638,814,638,,20210430
3517,YWZ,3003,3,3,,20210430
3518,YWZ,3003,3,3,,20210430
3519,YWZ,742000,742,0,,20210430
3520,YWZ,785554,785,554,,20210430
3521,YWZ,3003,3,3,,20210430
3522,YWZ,742000,742,0,,20210430
3523,YWZ,742000,742,0,,20210430
3524,YWZ,633583,633,583,,20210430
3525,YWZ,3003,3,3,,20210430
3526,YWZ,1001,1,1,,20210430
3527,YWZ,3003,3,3,,20210430
3528,YWZ,710862,710,862,,20210430
3529,YWZ,3003,3,3,,20210430
3530,YWZ,3003,3,3,,20210430
3531,YWZ,742000,742,0,,20210430
3532,YWZ,595743,595,743,,20210430
3533,YWZ,3003,3,3,,20210430
3534,YWZ,776764,776,764,,20210430
3535,YWZ,667503,667,503,,20210430
3536,YWZ,784924,784,924,,20210430
3537,YWZ,3003,3,3,,20210430
3538,YWZ,782924,782,924,,20210430
3539,YWZ,614807,614,807,,20210430
3540,YWZ,742000,742,0,,20210430
3541,YWZ,559000,559,0,,20210430
3542,YWZ,710608,710,608,,20210430
3543,YWZ,3003,3,3,,20210430
3544,YWZ,641862,641,862,,20210430
3545,YWZ,698594,698,594,,20210430
3546,YWZ,647000,647,0,,20210430
3547,YWZ,789862,789,862,,20210430
3548,YWZ,742000,742,0,,20210430
3549,YWZ,689769,689,769,,20210430
3550,YWZ,742000,742,0,,20210430
3551,YWZ,824862,824,862,,20210430
3552,YWZ,738000,738,0,,20210430
3553,YWZ,696594,696,594,,20210430
3554,YWZ,3003,3,3,,20210430
3555,YWZ,784814,784,814,,20210430
3556,YWZ,832000,832,0,,20210430
3557,YWZ,585565,585,565,,20210430
3558,YWZ,3003,3,3,,20210430
3559,YWZ,3003,3,3,,20210430
3560,YWZ,796520,796,520,,20210430
3561,YWZ,742000,742,0,,20210430
3562,YWZ,3003,3,3,,20210430
3563,YWZ,742000,742,0,,20210430
3564,YWZ,1001,1,1,,20210430
3565,YWZ,659590,659,590,,20210430
3566,YWZ,851000,851,0,,20210430
3567,YWZ,3003,3,3,,20210430
3568,YWZ,757747,757,747,,20210430
3569,YWZ,3003,3,3,,20210430
3570,YWZ,733683,733,683,,20210430
3571,YWZ,772000,772,0,,20210430
3572,YWZ,742000,742,0,,20210430
3573,YWZ,808980,808,980,,20210430
3574,YWZ,742000,742,0,,20210430
3575,YWZ,3003,3,3,,20210430
3576,YWZ,811000,811,0,,20210430
3577,YWZ,3003,3,3,,20210430
3578,YWZ,644862,644,862,,20210430
3579,YWZ,689862,689,862,,20210430
3580,YWZ,3003,3,3,,20210430
3581,YWZ,3003,3,3,,20210430
3582,YWZ,822613,822,613,,20210430
3583,YWZ,3003,3,3,,20210430
3584,YWZ,739769,739,769,,20210430
3585,YWZ,590000,590,0,,20210430
3586,YWZ,742453,742,453,,20210430
3587,YWZ,699696,699,696,,20210430
3588,YWZ,774808,774,808,,20210430
3589,YWZ,742000,742,0,,20210430
3590,YWZ,818862,818,862,,20210430
3591,YWZ,866764,866,764,,20210430
3592,YWZ,1001,1,1,,20210430
3593,YWZ,686000,686,0,,20210430
3594,YWZ,742747,742,747,,20210430
3595,YWZ,683713,683,713,,20210430
3596,YWZ,742769,742,769,,20210430
3597,YWZ,742000,742,0,,20210430
3598,YWZ,742000,742,0,,20210430
3599,YWZ,742000,742,0,,20210430
3600,YWZ,742000,742,0,,20210430
3601,YWZ,616779,616,779,,20210430
3602,YWZ,3003,3,3,,20210430
3603,YWZ,742501,742,501,,20210430
3604,YWZ,3003,3,3,,20210430
3605,YWZ,579760,579,760,,20210430
3606,YWZ,866000,866,0,,20210430
3607,YWZ,3003,3,3,,20210430
3608,YWZ,639663,639,663,,20210430
3609,YWZ,742000,742,0,,20210430
3610,YWZ,3003,3,3,,20210430
3611,YWZ,3003,3,3,,20210430
3612,YWZ,3003,3,3,,20210430
3613,YWZ,509581,509,581,,20210430
3614,YWZ,742000,742,0,,20210430
3615,YWZ,598000,598,0,,20210430
3616,YWZ,836822,836,822,,20210430
3617,YWZ,3003,3,3,,20210430
3618,YWZ,3003,3,3,,20210430
3619,YWZ,783862,783,862,,20210430
3620,YWZ,670862,670,862,,20210430
3621,YWZ,3003,3,3,,20210430
3622,YWZ,670862,670,862,,20210430
3623,YWZ,669924,669,924,,20210430
3624,YWZ,3003,3,3,,20210430
3625,YWZ,3003,3,3,,20210430
3626,YWZ,393713,393,713,,20210430
3627,YWZ,3003,3,3,,20210430
3628,YWZ,3003,3,3,,20210430
3629,YWZ,3003,3,3,,20210430
3630,YWZ,742000,742,0,,20210430
3631,YWZ,742000,742,0,,20210430
3632,YWZ,651000,651,0,,20210430
3633,YWZ,764713,764,713,,20210430
3634,YWZ,3003,3,3,,20210430
3635,YWZ,3003,3,3,,20210430
3636,YWZ,3003,3,3,,20210430
3637,YWZ,799862,799,862,,20210430
3638,YWZ,3003,3,3,,20210430
3639,YWZ,3003,3,3,,20210430
3640,YWZ,606000,606,0,,20210430
3641,YWZ,783862,783,862,,20210430
3642,YWZ,3003,3,3,,20210430
3643,YWZ,732862,732,862,,20210430
3644,YWZ,742000,742,0,,20210430
3645,YWZ,742000,742,0,,20210430
3646,YWZ,808924,808,924,,20210430
3647,YWZ,3003,3,3,,20210430
3648,YWZ,3003,3,3,,20210430
3649,YWZ,3003,3,3,,20210430
3650,YWZ,864862,864,862,,20210430
3651,YWZ,600647,600,647,,20210430
3652,YWZ,3003,3,3,,20210430
3653,YWZ,822599,822,599,,20210430
3654,YWZ,711000,711,0,,20210430
3655,YWZ,3003,3,3,,20210430
3656,YWZ,3003,3,3,,20210430
3657,YWZ,3003,3,3,,20210430
3658,YWZ,742000,742,0,,20210430
3659,YWZ,742000,742,0,,20210430
3660,YWZ,742000,742,0,,20210430
3661,YWZ,562769,562,769,,20210430
3662,YWZ,892608,892,608,,20210430
3663,YWZ,3003,3,3,,20210430
3664,YWZ,806862,806,862,,20210430
3665,YWZ,837770,837,770,,20210430
3666,YWZ,776769,776,769,,20210430
3667,YWZ,605747,605,747,,20210430
3668,YWZ,3003,3,3,,20210430
3669,YWZ,700000,700,0,,20210430
3670,YWZ,599000,599,0,,20210430
3671,YWZ,3003,3,3,,20210430
3672,YWZ,3003,3,3,,20210430
3673,YWZ,647000,647,0,,20210430
3674,YWZ,598000,598,0,,20210430
3675,YWZ,742000,742,0,,20210430
3676,YWZ,3003,3,3,,20210430
3677,YWZ,742000,742,0,,20210430
3678,YWZ,742000,742,0,,20210430
3679,YWZ,3003,3,3,,20210430
3680,YWZ,630862,630,862,,20210430
3681,YWZ,719851,719,851,,20210430
3682,YWZ,742000,742,0,,20210430
3683,YWZ,1001,1,1,,20210430
3684,YWZ,675000,675,0,,20210430
3685,YWZ,742000,742,0,,20210430
3686,YWZ,830628,830,628,,20210430
3687,YWZ,520305,520,305,,20210430
3688,YWZ,796000,796,0,,20210430
3689,YWZ,689608,689,608,,20210430
3690,YWZ,3003,3,3,,20210430
3691,YWZ,3003,3,3,,20210430
3692,YWZ,742000,742,0,,20210430
3693,YWZ,802862,802,862,,20210430
3694,YWZ,742000,742,0,,20210430
3695,YWZ,3003,3,3,,20210430
3696,YWZ,742000,742,0,,20210430
3697,YWZ,661862,661,862,,20210430
3698,YWZ,905000,905,0,,20210430
3699,YWZ,638851,638,851,,20210430
3700,YWZ,782000,782,0,,20210430
3701,YWZ,3003,3,3,,20210430
3702,YWZ,742797,742,797,,20210430
3703,YWZ,3003,3,3,,20210430
3704,YWZ,670601,670,601,,20210430
3705,YWZ,3003,3,3,,20210430
3706,YWZ,3003,3,3,,20210430
3707,YWZ,659712,659,712,,20210430
3708,YWZ,455196,455,196,,20210430
3709,YWZ,396405,396,405,,20210430
3710,YWZ,675862,675,862,,20210430
3711,YWZ,3003,3,3,,20210430
3712,YWZ,3003,3,3,,20210430
3713,YWZ,820862,820,862,,20210430
3714,YWZ,3003,3,3,,20210430
3715,YWZ,3003,3,3,,20210430
3716,YWZ,801862,801,862,,20210430
3717,YWZ,742000,742,0,,20210430
3718,YWZ,911000,911,0,,20210430
3719,YWZ,812648,812,648,,20210430
3720,YWZ,828862,828,862,,20210430
3721,YWZ,3003,3,3,,20210430
3722,YWZ,428000,428,0,,20210430
3723,YWZ,598000,598,0,,20210430
3724,YWZ,702666,702,666,,20210430
3725,YWZ,3003,3,3,,20210430
3726,YWZ,662000,662,0,,20210430
3727,YWZ,3003,3,3,,20210430
3728,YWZ,638000,638,0,,20210430
3729,YWZ,621862,621,862,,20210430
3730,YWZ,770000,770,0,,20210430
3731,YWZ,3003,3,3,,20210430
3732,YWZ,3003,3,3,,20210430
3733,YWZ,575628,575,628,,20210430
3734,YWZ,3003,3,3,,20210430
3735,YWZ,1001,1,1,,20210430
3736,YWZ,742000,742,0,,20210430
3737,YWZ,742000,742,0,,20210430
3738,YWZ,850769,850,769,,20210430
3739,YWZ,854862,854,862,,20210430
3740,YWZ,781713,781,713,,20210430
3741,YWZ,742000,742,0,,20210430
3742,YWZ,715000,715,0,,20210430
3743,YWZ,3003,3,3,,20210430
3744,YWZ,615862,615,862,,20210430
3745,YWZ,3003,3,3,,20210430
3746,YWZ,599000,599,0,,20210430
3747,YWZ,586728,586,728,,20210430
3748,YWZ,805775,805,775,,20210430
3749,YWZ,3003,3,3,,20210430
3750,YWZ,782608,782,608,,20210430
3751,YWZ,722807,722,807,,20210430
3752,YWZ,3003,3,3,,20210430
3753,YWZ,577862,577,862,,20210430
3754,YWZ,742000,742,0,,20210430
3755,YWZ,699000,699,0,,20210430
3756,YWZ,1001,1,1,,20210430
3757,YWZ,813862,813,862,,20210430
3758,YWZ,911862,911,862,,20210430
3759,YWZ,640000,640,0,,20210430
3760,YWZ,587594,587,594,,20210430
3761,YWZ,593630,593,630,,20210430
3762,YWZ,852709,852,709,,20210430
3763,YWZ,728616,728,616,,20210430
3764,YWZ,845608,845,608,,20210430
3765,YWZ,742000,742,0,,20210430
3766,YWZ,714000,714,0,,20210430
3767,YWZ,776000,776,0,,20210430
3768,YWZ,3003,3,3,,20210430
3769,YWZ,3003,3,3,,20210430
3770,YWZ,783608,783,608,,20210430
3771,YWZ,3003,3,3,,20210430
3772,YWZ,780000,780,0,,20210430
3773,YWZ,3003,3,3,,20210430
3774,YWZ,627696,627,696,,20210430
3775,YWZ,742000,742,0,,20210430
3776,YWZ,3003,3,3,,20210430
3777,YWZ,742862,742,862,,20210430
3778,YWZ,3003,3,3,,20210430
3779,YWZ,523510,523,510,,20210430
3780,YWZ,3003,3,3,,20210430
3781,YWZ,3003,3,3,,20210430
3782,YWZ,715924,715,924,,20210430
3783,YWZ,3003,3,3,,20210430
3784,YWZ,1001,1,1,,20210430
3785,YWZ,622736,622,736,,20210430
3786,YWZ,742608,742,608,,20210430
3787,YWZ,3003,3,3,,20210430
3788,YWZ,826000,826,0,,20210430
3789,YWZ,783862,783,862,,20210430
3790,YWZ,742000,742,0,,20210430
3791,YWZ,544615,544,615,,20210430
3792,YWZ,619000,619,0,,20210430
3793,YWZ,670862,670,862,,20210430
3794,YWZ,3003,3,3,,20210430
3795,YWZ,3003,3,3,,20210430
3796,YWZ,705000,705,0,,20210430
3797,YWZ,693691,693,691,,20210430
3798,YWZ,611862,611,862,,20210430
3799,YWZ,716683,716,683,,20210430
3800,YWZ,633585,633,585,,20210430
3801,YWZ,742000,742,0,,20210430
3802,YWZ,742000,742,0,,20210430
3803,YWZ,709769,709,769,,20210430
3804,YWZ,742000,742,0,,20210430
3805,YWZ,3003,3,3,,20210430
3806,YWZ,488862,488,862,,20210430
3807,YWZ,742000,742,0,,20210430
3808,YWZ,3003,3,3,,20210430
3809,YWZ,798862,798,862,,20210430
3810,YWZ,742000,742,0,,20210430
3811,YWZ,727747,727,747,,20210430
3812,YWZ,672772,672,772,,20210430
3813,YWZ,1001,1,1,,20210430
3814,YWZ,770862,770,862,,20210430
3815,YWZ,742862,742,862,,20210430
3816,YWZ,782862,782,862,,20210430
3817,YWZ,3003,3,3,,20210430
3818,YWZ,3003,3,3,,20210430
3819,YWZ,3003,3,3,,20210430
3820,YWZ,742000,742,0,,20210430
3821,YWZ,589000,589,0,,20210430
3822,YWZ,742000,742,0,,20210430
3823,YWZ,819862,819,862,,20210430
3824,YWZ,481000,481,0,,20210430
3825,YWZ,785862,785,862,,20210430
3826,YWZ,3003,3,3,,20210430
3827,YWZ,598000,598,0,,20210430
3828,YWZ,830000,830,0,,20210430
3829,YWZ,686000,686,0,,20210430
